2025-08-15_19:38:14, 2m, 144175734, FT8, G4CCC, IO91ML14, 223, Rx, PD1CMP, JO21NT10, 263, -19
2025-08-15_19:38:56, 2m, 144175696, FT8, G4CCC, IO91ML14, 223, Rx, F6ASP, JO00WW, 227, -16
2025-08-15_19:34:30, 2m, 144175057, FT8, G0KTN, IO81TI, 223, Rx, G0GXT, IO82RL, 223, -17
2025-08-15_19:37:41, 2m, 144175738, FT8, G0JDL, JO02SI84, 223, Rx, PD1CMP, JO21NT10, 263, 13
2025-08-15_19:37:41, 2m, 144175789, FT8, G4LPP, JO02SS, 223, Rx, PD1CMP, JO21NT10, 263, 17
2025-08-15_19:37:41, 2m, 144175822, FT8, G0JCC, IO82MA21, 223, Rx, PD1CMP, JO21NT10, 263, -5
2025-08-15_19:39:26, 2m, 144175554, FT8, G0JCC, IO82MA21, 223, Rx, G8SEI, IO92FO, 223, -11
2025-08-15_19:39:26, 2m, 144175714, FT8, G8IXK, IO91SV, 223, Rx, G8SEI, IO92FO, 223, -5
2025-08-15_19:37:41, 2m, 144175669, FT8, M0BAA, JO01NC, 223, Rx, PD1CMP, JO21NT10, 263, 16
2025-08-15_19:38:56, 2m, 144175417, FT8, M0BAA, JO01NC, 223, Rx, PD7JV, JO21EW, 263, -15
2025-08-15_19:38:57, 2m, 144174974, FT8, G4SWX, JO02RF, 223, Rx, G0VXM, IO93IR61, 223, -15
2025-08-15_19:38:59, 2m, 144175688, FT8, G4SWX, JO02RF, 223, Rx, G8SEI, IO92FO, 223, 8
2025-08-15_19:39:27, 2m, 144175651, FT8, G0LRD, JO02AC, 223, Rx, G8SEI, IO92FO, 223, -4
2025-08-15_19:39:42, 2m, 144175727, FT8, G0LRD, JO02AC, 223, Rx, PD1CMP, JO21NT10, 263, -17
2025-08-15_19:38:56, 2m, 144175287, FT8, G4KPZ, IO92WK, 223, Rx, G0VXM, IO93IR61, 223, -8
2025-08-15_19:38:59, 2m, 144176085, FT8, G4KPZ, IO92WK, 223, Rx, G8SEI, IO92FO, 223, -11
2025-08-15_19:39:56, 2m, 144175494, FT8, G0JDL, JO02SI84, 223, Rx, PD7JV, JO21EW, 263, -6
2025-08-15_19:40:11, 2m, 144176121, FT8, G0JDL, JO02SI84, 223, Rx, PD0MJC, JO32BG94, 263, -19
2025-08-15_19:37:43, 2m, 144175738, FT8, G8FJG, JO01CM43, 223, Rx, PD1CMP, JO21NT10, 263, -8
2025-08-15_19:39:28, 2m, 144175692, FT8, G8FJG, JO01CM43, 223, Rx, F6ASP, JO00WW, 227, -15
2025-08-15_19:40:13, 2m, 144175179, FT8, G8FJG, JO01CM43, 223, Rx, PC5T, JO22HJ67, 263, -18
2025-08-15_19:39:57, 2m, 144175492, FT8, G4SWX, JO02RF, 223, Rx, PD7JV, JO21EW, 263, -10
2025-08-15_19:40:27, 2m, 144174764, FT8, G4SWX, JO02RF, 223, Rx, ON5AEG, JO20MJ, 209, -10
2025-08-15_19:40:11, 2m, 144176173, FT8, G4LPP, JO02SS, 223, Rx, PD0MJC, JO32BG94, 263, 0
2025-08-15_19:40:44, 2m, 144175745, FT8, G4LPP, JO02SS, 223, Rx, PA1CTW, JO32HJ, 263, 9
2025-08-15_19:37:30, 2m, 144174438, FT8, G4RRA, IO80BS81, 223, Rx, G0VXM, IO93IR61, 223, -21
2025-08-15_19:37:44, 2m, 144175303, FT8, G4RRA, IO80BS81, 223, Rx, PD1CMP, JO21NT10, 263, -14
2025-08-15_19:39:29, 2m, 144175054, FT8, G4RRA, IO80BS81, 223, Rx, G8SEI, IO92FO, 223, -13
2025-08-15_19:40:26, 2m, 144174696, FT8, M0BAA, JO01NC, 223, Rx, ON5AEG, JO20MJ, 209, -17
2025-08-15_19:41:11, 2m, 144175892, FT8, M0BAA, JO01NC, 223, Rx, DH3FBI, JN49NX, 230, -16
2025-08-15_19:40:44, 2m, 144175693, FT8, G0JDL, JO02SI84, 223, Rx, PA1CTW, JO32HJ, 263, -8
2025-08-15_19:41:12, 2m, 144176119, FT8, G4SWX, JO02RF, 223, Rx, PD0MJC, JO32BG94, 263, -6
2025-08-15_19:41:44, 2m, 144175959, FT8, G4SWX, JO02RF, 223, Rx, DH3FBI, JN49NX, 230, -17
2025-08-15_19:41:56, 2m, 144175560, FT8, G4SWX, JO02RF, 223, Rx, PA9C, JO11WF, 263, 5
2025-08-15_19:41:57, 2m, 144175095, FT8, G4SWX, JO02RF, 223, Rx, DL1BA, JO43VL, 230, -16
2025-08-15_19:41:56, 2m, 144175665, FT8, G0GXT, IO82RL, 223, Rx, F6ASP, JO00WW, 227, -14
2025-08-15_19:41:56, 2m, 144175494, FT8, M0BAA, JO01NC, 223, Rx, PA9C, JO11WF, 263, -7
2025-08-15_19:41:44, 2m, 144176013, FT8, G4LPP, JO02SS, 223, Rx, DH3FBI, JN49NX, 230, -18
2025-08-15_19:41:56, 2m, 144175744, FT8, G4LPP, JO02SS, 223, Rx, F6ASP, JO00WW, 227, -15
2025-08-15_19:39:26, 2m, 144174730, FT8, G8DGR, IO91JJ, 223, Rx, G8SEI, IO92FO, 223, -18
2025-08-15_19:41:56, 2m, 144174977, FT8, G0JDL, JO02SI84, 223, Rx, G0VXM, IO93IR61, 223, -11
2025-08-15_19:42:11, 2m, 144175957, FT8, G0JDL, JO02SI84, 223, Rx, DH3FBI, JN49NX, 230, -19
2025-08-15_19:41:00, 2m, 144175072, FT8, GB0SNB.SDR, JO01DQ, 223, Rx, PC5T, JO22HJ67, 263, -18
2025-08-15_19:38:58, 2m, 144175871, FT8, G4PIQ, JO02OD, 223, Rx, G8SEI, IO92FO, 223, -6
2025-08-15_19:38:58, 2m, 144175607, FT8, G4PIQ, JO02OD, 223, Rx, PD7JV, JO21EW, 263, -8
2025-08-15_19:40:13, 2m, 144176241, FT8, G4PIQ, JO02OD, 223, Rx, PD0MJC, JO32BG94, 263, -8
2025-08-15_19:40:44, 2m, 144175814, FT8, G4PIQ, JO02OD, 223, Rx, PA1CTW, JO32HJ, 263, -11
2025-08-15_19:40:58, 2m, 144175097, FT8, G4PIQ, JO02OD, 223, Rx, G0VXM, IO93IR61, 223, -19
2025-08-15_19:41:28, 2m, 144176082, FT8, G4PIQ, JO02OD, 223, Rx, DO3ME, JO31LG50, 230, -9
2025-08-15_19:41:43, 2m, 144176086, FT8, G4PIQ, JO02OD, 223, Rx, DH3FBI, JN49NX, 230, -14
2025-08-15_19:41:58, 2m, 144175684, FT8, G4PIQ, JO02OD, 223, Rx, PA9C, JO11WF, 263, -6
2025-08-15_19:41:58, 2m, 144175218, FT8, G4PIQ, JO02OD, 223, Rx, DL1BA, JO43VL, 230, -18
2025-08-15_19:42:11, 2m, 144174908, FT8, M0BAA, JO01NC, 223, Rx, PD0MJC, JO32BG94, 263, -13
2025-08-15_19:38:45, 2m, 144175812, FT8, 2E0HSV, IO92MF, 223, Rx, G8SEI, IO92FO, 223, -15
2025-08-15_19:43:56, 2m, 144175021, FT8, G8IXK, IO91SV, 223, Rx, G0VXM, IO93IR61, 223, -9
2025-08-15_19:42:29, 2m, 144175017, FT8, G4KWQ, IO92AQ09, 223, Rx, G0VXM, IO93IR61, 223, -19
2025-08-15_19:43:59, 2m, 144174995, FT8, M0BAA, JO01NC, 223, Rx, DL1BA, JO43VL, 230, -24
2025-08-15_19:44:26, 2m, 144175293, FT8, G0GXT, IO82RL, 223, Rx, G0BIX, JO01GI, 223, -15
2025-08-15_19:43:56, 2m, 144175065, FT8, G0JCC, IO82MA21, 223, Rx, G0VXM, IO93IR61, 223, -14
2025-08-15_19:42:26, 2m, 144175141, FT8, G4LPP, JO02SS, 223, Rx, DL1BA, JO43VL, 230, -19
2025-08-15_19:42:59, 2m, 144175824, FT8, G0BIX, JO01GI, 223, Rx, F6ASP, JO00WW, 227, -20
2025-08-15_19:45:29, 2m, 144175128, FT8, G4DCV, IO91OF, 223, Rx, G0BIX, JO01GI, 223, -17
2025-08-15_19:45:26, 2m, 144174947, FT8, G0GXT, IO82RL, 223, Rx, G0VXM, IO93IR61, 223, -10
2025-08-15_19:41:13, 2m, 144176121, FT8, G8FJG, JO01CM43, 223, Rx, PD0MJC, JO32BG94, 263, -15
2025-08-15_19:44:28, 2m, 144175325, FT8, G8FJG, JO01CM43, 223, Rx, G0BIX, JO01GI, 223, -1
2025-08-15_19:44:41, 2m, 144175946, FT8, G0JDL, JO02SI84, 223, Rx, PE1JSH, JO22TA, 263, -8
2025-08-15_19:45:14, 2m, 144175957, FT8, G0JDL, JO02SI84, 223, Rx, DO3ME, JO31LG50, 230, -17
2025-08-15_19:45:29, 2m, 144174741, FT8, G0JDL, JO02SI84, 223, Rx, PA5VL, JO22SA45, 263, -20
2025-08-15_19:44:29, 2m, 144175407, FT8, M0MST, IO82XB, 223, Rx, G0VXM, IO93IR61, 223, -21
2025-08-15_19:44:26, 2m, 144175256, FT8, M0BAA, JO01NC, 223, Rx, G0BIX, JO01GI, 223, -3
2025-08-15_19:45:41, 2m, 144175888, FT8, M0BAA, JO01NC, 223, Rx, DO3ME, JO31LG50, 230, -16
2025-08-15_19:46:26, 2m, 144175756, FT8, M0BAA, JO01NC, 223, Rx, PA3PCV, JO20VV02, 263, -6
2025-08-15_19:45:42, 2m, 144175955, FT8, G4SWX, JO02RF, 223, Rx, DO3ME, JO31LG50, 230, -15
2025-08-15_19:45:57, 2m, 144174740, FT8, G4SWX, JO02RF, 223, Rx, PA5VL, JO22SA45, 263, -6
2025-08-15_19:46:26, 2m, 144175771, FT8, G4SWX, JO02RF, 223, Rx, PA3PCV, JO20VV02, 263, 11
2025-08-15_19:46:26, 2m, 144175824, FT8, G4DCV, IO91OF, 223, Rx, PA3PCV, JO20VV02, 263, -17
2025-08-15_19:46:41, 2m, 144175455, FT8, M0BAA, JO01NC, 223, Rx, F0GFI, JO10LL, 227, -3
2025-08-15_19:45:57, 2m, 144174961, FT8, M0CYP, IO82SQ, 223, Rx, G0VXM, IO93IR61, 223, -14
2025-08-15_19:45:41, 2m, 144176001, FT8, G4LPP, JO02SS, 223, Rx, PE1JSH, JO22TA, 263, -14
2025-08-15_19:46:29, 2m, 144175028, FT8, G4LPP, JO02SS, 223, Rx, G0VXM, IO93IR61, 223, -22
2025-08-15_19:46:41, 2m, 144175522, FT8, G4SWX, JO02RF, 223, Rx, F0GFI, JO10LL, 227, 11
2025-08-15_19:45:28, 2m, 144174863, FT8, G4PIQ, JO02OD, 223, Rx, PA5VL, JO22SA45, 263, -15
2025-08-15_19:45:58, 2m, 144175452, FT8, G4PIQ, JO02OD, 223, Rx, G0BIX, JO01GI, 223, -21
2025-08-15_19:46:28, 2m, 144175945, FT8, G4PIQ, JO02OD, 223, Rx, PA3PCV, JO20VV02, 263, -6
2025-08-15_19:46:43, 2m, 144175632, FT8, G4PIQ, JO02OD, 223, Rx, F0GFI, JO10LL, 227, -15
2025-08-15_19:47:28, 2m, 144176211, FT8, G4PIQ, JO02OD, 223, Rx, DL9DBJ, JO31VH, 230, -12
2025-08-15_19:48:11, 2m, 144174597, FT8, M0BAA, JO01NC, 223, Rx, PD2PC, JO32EW08, 263, -20
2025-08-15_19:48:26, 2m, 144175997, FT8, G8DJF, IO91PO, 223, Rx, PA3PCV, JO20VV02, 263, -4
2025-08-15_19:44:15, 2m, 144175218, FT8, GB0SNB.SDR, JO01DQ, 223, Rx, G0BIX, JO01GI, 223, -1
2025-08-15_19:47:15, 2m, 144174870, FT8, GB0SNB.SDR, JO01DQ, 223, Rx, G0VXM, IO93IR61, 223, -18
2025-08-15_19:47:15, 2m, 144174634, FT8, GB0SNB.SDR, JO01DQ, 223, Rx, PA5VL, JO22SA45, 263, -19
2025-08-15_19:48:29, 2m, 144174763, FT8, G4DCV, IO91OF, 223, Rx, ON5AEG, JO20MJ, 209, -19
2025-08-15_19:48:26, 2m, 144174453, FT8, G4KWQ, IO92AQ09, 223, Rx, G6DDN, IO93BS, 223, 5
2025-08-15_19:48:26, 2m, 144175864, FT8, G4KWQ, IO92AQ09, 223, Rx, PA3PCV, JO20VV02, 263, -7
2025-08-15_19:46:26, 2m, 144174699, FT8, G8DGR, IO91JJ, 223, Rx, PA3PCV, JO20VV02, 263, -6
2025-08-15_19:46:56, 2m, 144174205, FT8, G8DGR, IO91JJ, 223, Rx, G0BIX, JO01GI, 223, -13
2025-08-15_19:46:26, 2m, 144175829, FT8, G4CCC, IO91ML14, 223, Rx, PA3PCV, JO20VV02, 263, -16
2025-08-15_19:46:26, 2m, 144175334, FT8, G4CCC, IO91ML14, 223, Rx, G0BIX, JO01GI, 223, -17
2025-08-15_19:48:11, 2m, 144174664, FT8, G4SWX, JO02RF, 223, Rx, PD2PC, JO32EW08, 263, -9
2025-08-15_19:48:26, 2m, 144174410, FT8, G4SWX, JO02RF, 223, Rx, G6DDN, IO93BS, 223, -15
2025-08-15_19:48:57, 2m, 144174786, FT8, G4SWX, JO02RF, 223, Rx, M0ALA, IO93GO, 223, -6
2025-08-15_19:44:41, 2m, 144175059, FT8, G0JCC, IO82MA21, 223, Rx, PD0MJC, JO32BG94, 263, -20
2025-08-15_19:45:41, 2m, 144174750, FT8, G0JCC, IO82MA21, 223, Rx, PD2PC, JO32EW08, 263, -20
2025-08-15_19:45:56, 2m, 144175583, FT8, G0JCC, IO82MA21, 223, Rx, F6ASP, JO00WW, 227, -14
2025-08-15_19:45:56, 2m, 144175201, FT8, G0JCC, IO82MA21, 223, Rx, G0BIX, JO01GI, 223, -18
2025-08-15_19:46:41, 2m, 144175608, FT8, G0JCC, IO82MA21, 223, Rx, F0GFI, JO10LL, 227, -7
2025-08-15_19:48:26, 2m, 144174497, FT8, G0JCC, IO82MA21, 223, Rx, G6DDN, IO93BS, 223, -7
2025-08-15_19:48:26, 2m, 144175910, FT8, G0JCC, IO82MA21, 223, Rx, PA3PCV, JO20VV02, 263, -2
2025-08-15_19:48:56, 2m, 144174872, FT8, G0JCC, IO82MA21, 223, Rx, M0ALA, IO93GO, 223, -20
2025-08-15_19:49:11, 2m, 144174826, FT8, G0JCC, IO82MA21, 223, Rx, PA5VL, JO22SA45, 263, -11
2025-08-15_19:48:26, 2m, 144176142, FT8, G0BIX, JO01GI, 223, Rx, PA3PCV, JO20VV02, 263, -14
2025-08-15_19:48:11, 2m, 144174718, FT8, G4LPP, JO02SS, 223, Rx, PD2PC, JO32EW08, 263, -1
2025-08-15_19:48:26, 2m, 144175877, FT8, G4LPP, JO02SS, 223, Rx, PA3PCV, JO20VV02, 263, 3
2025-08-15_19:48:26, 2m, 144175672, FT8, G4LPP, JO02SS, 223, Rx, PD7JV, JO21EW, 263, -13
2025-08-15_19:49:41, 2m, 144175959, FT8, G4SWX, JO02RF, 223, Rx, PE1JSH, JO22TA, 263, -6
2025-08-15_19:47:57, 2m, 144174966, FT8, G0LRD, JO02AC, 223, Rx, G0VXM, IO93IR61, 223, -18
2025-08-15_19:48:27, 2m, 144175816, FT8, G0LRD, JO02AC, 223, Rx, PA3PCV, JO20VV02, 263, -11
2025-08-15_19:49:27, 2m, 144174784, FT8, G0LRD, JO02AC, 223, Rx, M0ALA, IO93GO, 223, -19
2025-08-15_19:48:56, 2m, 144175052, FT8, G4KPZ, IO92WK, 223, Rx, M0ALA, IO93GO, 223, 5
2025-08-15_19:48:56, 2m, 144174682, FT8, G4KPZ, IO92WK, 223, Rx, G6DDN, IO93BS, 223, -16
2025-08-15_19:48:29, 2m, 144175991, FT8, M0CRX, IO91KF, 223, Rx, PA3PCV, JO20VV02, 263, -20
2025-08-15_19:49:56, 2m, 144176338, FT8, G4DCV, IO91OF, 223, Rx, DF7KF, JO30FK, 230, -14
2025-08-15_19:50:14, 2m, 144175520, FT8, G4DCV, IO91OF, 223, Rx, F0GFI, JO10LL, 227, -14
2025-08-15_19:49:11, 2m, 144174673, FT8, M0BAA, JO01NC, 223, Rx, PA5VL, JO22SA45, 263, -5
2025-08-15_19:50:26, 2m, 144174748, FT8, M0BAA, JO01NC, 223, Rx, DG1BA, JO43LB43JK, 230, -18
2025-08-15_19:49:56, 2m, 144176511, FT8, G8DJF, IO91PO, 223, Rx, DF7KF, JO30FK, 230, -17
2025-08-15_19:48:28, 2m, 144174347, FT8, G8SEI, IO92FO01KD, 223, Rx, G6DDN, IO93BS, 223, -19
2025-08-15_19:48:58, 2m, 144174724, FT8, G8SEI, IO92FO01KD, 223, Rx, M0ALA, IO93GO, 223, -7
2025-08-15_19:49:28, 2m, 144174912, FT8, G8SEI, IO92FO01KD, 223, Rx, G0VXM, IO93IR61, 223, -15
2025-08-15_19:50:26, 2m, 144175220, FT8, M0MST, IO82XB, 223, Rx, M0ALA, IO93GO, 223, -16
2025-08-15_19:49:56, 2m, 144176337, FT8, G4SWX, JO02RF, 223, Rx, DF7KF, JO30FK, 230, 2
2025-08-15_19:49:56, 2m, 144175077, FT8, G4SWX, JO02RF, 223, Rx, G0JDL, JO02SI84, 223, 32
2025-08-15_19:50:42, 2m, 144176388, FT8, G4SWX, JO02RF, 223, Rx, PD1ADA, JO21SV, 263, -16
2025-08-15_19:50:57, 2m, 144176072, FT8, G4SWX, JO02RF, 223, Rx, DL9DBJ, JO31VH, 230, -15
2025-08-15_19:49:44, 2m, 144174666, FT8, G0JDL, JO02SI84, 223, Rx, PD2PC, JO32EW08, 263, -19
2025-08-15_19:49:56, 2m, 144175164, FT8, G0JCC, IO82MA21, 223, Rx, G0JDL, JO02SI84, 223, -8
2025-08-15_19:49:56, 2m, 144176423, FT8, G0JCC, IO82MA21, 223, Rx, DF7KF, JO30FK, 230, -12
2025-08-15_19:48:59, 2m, 144174830, FT8, G8IXK, IO91SV, 223, Rx, M0ALA, IO93GO, 223, -4
2025-08-15_19:48:59, 2m, 144174357, FT8, G4RRA, IO80BS81, 223, Rx, M0ALA, IO93GO, 223, -14
2025-08-15_19:49:56, 2m, 144175131, FT8, G4LPP, JO02SS, 223, Rx, G0JDL, JO02SI84, 223, 24
2025-08-15_19:49:59, 2m, 144174658, FT8, G4LPP, JO02SS, 223, Rx, G6DDN, IO93BS, 223, -20
2025-08-15_19:50:26, 2m, 144176381, FT8, G4LPP, JO02SS, 223, Rx, DF7KF, JO30FK, 230, -9
2025-08-15_19:50:26, 2m, 144174868, FT8, G4LPP, JO02SS, 223, Rx, DG1BA, JO43LB43JK, 230, -14
2025-08-15_19:50:56, 2m, 144174842, FT8, G4LPP, JO02SS, 223, Rx, M0ALA, IO93GO, 223, -17
2025-08-15_19:51:27, 2m, 144176216, FT8, G4SWX, JO02RF, 223, Rx, PD1C, JO22TA, 263, -16
2025-08-15_19:49:56, 2m, 144175108, FT8, M7FWJ, IO92GM, 223, Rx, G0JDL, JO02SI84, 223, -16
2025-08-15_19:52:26, 2m, 144175498, FT8, G4DCV, IO91OF, 223, Rx, F6ASP, JO00WW, 227, -12
2025-08-15_19:52:26, 2m, 144175432, FT8, M0BAA, JO01NC, 223, Rx, F6ASP, JO00WW, 227, 18
2025-08-15_19:51:26, 2m, 144176219, FT8, G0JDL, JO02SI84, 223, Rx, PD1C, JO22TA, 263, -13
2025-08-15_19:51:41, 2m, 144175521, FT8, G0JDL, JO02SI84, 223, Rx, F0GFI, JO10LL, 227, -21
2025-08-15_19:53:11, 2m, 144176388, FT8, G0JDL, JO02SI84, 223, Rx, PD1ADA, JO21SV, 263, -20
2025-08-15_19:48:58, 2m, 144174909, FT8, G4PIQ, JO02OD, 223, Rx, M0ALA, IO93GO, 223, -12
2025-08-15_19:49:58, 2m, 144176459, FT8, G4PIQ, JO02OD, 223, Rx, DF7KF, JO30FK, 230, -8
2025-08-15_19:50:43, 2m, 144176509, FT8, G4PIQ, JO02OD, 223, Rx, PD1ADA, JO21SV, 263, -6
2025-08-15_19:51:28, 2m, 144176339, FT8, G4PIQ, JO02OD, 223, Rx, PD1C, JO22TA, 263, -12
2025-08-15_19:51:58, 2m, 144174882, FT8, G4PIQ, JO02OD, 223, Rx, ON5AEG, JO20MJ, 209, -14
2025-08-15_19:51:58, 2m, 144174935, FT8, G4PIQ, JO02OD, 223, Rx, DG1BA, JO43LB43JK, 230, -13
2025-08-15_19:52:26, 2m, 144175496, FT8, G4SWX, JO02RF, 223, Rx, F6ASP, JO00WW, 227, 4
2025-08-15_19:52:41, 2m, 144174814, FT8, G4SWX, JO02RF, 223, Rx, DG1BA, JO43LB43JK, 230, -15
2025-08-15_19:49:56, 2m, 144175343, FT8, G4KPZ, IO92WK, 223, Rx, G0JDL, JO02SI84, 223, -14
2025-08-15_19:49:15, 2m, 144174972, FT8, GB0SNB.SDR, JO01DQ, 223, Rx, G0JDL, JO02SI84, 223, -17
2025-08-15_19:51:15, 2m, 144174557, FT8, GB0SNB.SDR, JO01DQ, 223, Rx, GU4EON, IN89RL50, 106, -14
2025-08-15_19:52:15, 2m, 144175393, FT8, GB0SNB.SDR, JO01DQ, 223, Rx, F6ASP, JO00WW, 227, -15
2025-08-15_19:50:56, 2m, 144176343, FT8, G4CCC, IO91ML14, 223, Rx, DF7KF, JO30FK, 230, -17
2025-08-15_19:51:11, 2m, 144175526, FT8, G4CCC, IO91ML14, 223, Rx, F0GFI, JO10LL, 227, -18
2025-08-15_19:53:56, 2m, 144176270, FT8, G4LPP, JO02SS, 223, Rx, PD1C, JO22TA, 263, -16
2025-08-15_19:53:56, 2m, 144176339, FT8, G0JDL, JO02SI84, 223, Rx, DF7KF, JO30FK, 230, -14
2025-08-15_19:52:26, 2m, 144175161, FT8, G7GXK, IO90IS, 223, Rx, GU4EON, IN89RL50, 106, -16
2025-08-15_19:54:42, 2m, 144174417, FT8, G0LRD, JO02AC, 223, Rx, G6DDN, IO93BS, 223, -18
2025-08-15_19:54:26, 2m, 144175200, FT8, M0NPT, IO92KX, 223, Rx, G0VXM, IO93IR61, 223, -17
2025-08-15_19:54:41, 2m, 144175157, FT8, M0BAA, JO01NC, 223, Rx, F5RRS, JN36EB44, 227, -5
2025-08-15_19:55:41, 2m, 144175785, FT8, G4SWX, JO02RF, 223, Rx, PA0RRU, JO32FX75, 263, -5
2025-08-15_19:54:29, 2m, 144175499, FT8, G0JDL, JO02SI84, 223, Rx, F6ASP, JO00WW, 227, -23
2025-08-15_19:55:44, 2m, 144175788, FT8, G0JDL, JO02SI84, 223, Rx, PA0RRU, JO32FX75, 263, -14
2025-08-15_19:55:44, 2m, 144175721, FT8, M0BAA, JO01NC, 223, Rx, PA0RRU, JO32FX75, 263, -17
2025-08-15_19:56:29, 2m, 144175449, FT8, G4SWX, JO02RF, 223, Rx, M0XVF, IO94EQ77, 223, -17
2025-08-15_19:55:44, 2m, 144175839, FT8, G4LPP, JO02SS, 223, Rx, PA0RRU, JO32FX75, 263, -6
2025-08-15_19:57:11, 2m, 144176439, FT8, G4LPP, JO02SS, 223, Rx, PD1ADA, JO21SV, 263, -19
2025-08-15_19:57:41, 2m, 144174789, FT8, G0JDL, JO02SI84, 223, Rx, M0ALA, IO93GO, 223, -17
2025-08-15_19:54:13, 2m, 144174546, FT8, G4PIQ, JO02OD, 223, Rx, G6DDN, IO93BS, 223, -15
2025-08-15_19:54:29, 2m, 144176079, FT8, G4PIQ, JO02OD, 223, Rx, PE1JSH, JO22TA, 263, -12
2025-08-15_19:56:13, 2m, 144174783, FT8, G4PIQ, JO02OD, 223, Rx, PD2PC, JO32EW08, 263, -2
2025-08-15_19:56:13, 2m, 144175904, FT8, G4PIQ, JO02OD, 223, Rx, PA0RRU, JO32FX75, 263, -8
2025-08-15_19:56:13, 2m, 144174957, FT8, G4PIQ, JO02OD, 223, Rx, SQ3GJS, JO82CJ, 269, -10
2025-08-15_19:57:58, 2m, 144175531, FT8, G4PIQ, JO02OD, 223, Rx, M0XVF, IO94EQ77, 223, -15
2025-08-15_19:55:14, 2m, 144174397, FT8, G8DGR, IO91JJ, 223, Rx, F0GFI, JO10LL, 227, -18
2025-08-15_19:57:56, 2m, 144175682, FT8, G4KPZ, IO92WK, 223, Rx, M0XVF, IO94EQ77, 223, -13
2025-08-15_19:58:29, 2m, 144176292, FT8, G4KPZ, IO92WK, 223, Rx, M0SLY, IO93VS, 223, -21
2025-08-15_19:58:56, 2m, 144175023, FT8, G4SWX, JO02RF, 223, Rx, ON8NL, JO21LG, 209, -12
2025-08-15_19:58:56, 2m, 144175934, FT8, G4SWX, JO02RF, 223, Rx, M0SLY, IO93VS, 223, -5
2025-08-15_19:58:41, 2m, 144174852, FT8, G1OJS, IO90JU, 223, Rx, M0ALA, IO93GO, 223, -16
2025-08-15_19:58:26, 2m, 144176016, FT8, G0JCC, IO82MA21, 223, Rx, M0SLY, IO93VS, 223, -19
2025-08-15_19:58:56, 2m, 144174969, FT8, GW4WVO, IO81IL, 294, Rx, M0SLY, IO93VS, 223, -19
2025-08-15_19:58:26, 2m, 144175931, FT8, G0JDL, JO02SI84, 223, Rx, M0SLY, IO93VS, 223, -14
2025-08-15_19:59:11, 2m, 144174817, FT8, G0JDL, JO02SI84, 223, Rx, DG1BA, JO43LB43JK, 230, -14
2025-08-15_19:59:26, 2m, 144175849, FT8, G0JDL, JO02SI84, 223, Rx, PD2NBE, JO21EU, 263, 10
2025-08-15_19:59:26, 2m, 144175934, FT8, G0JCC, IO82MA21, 223, Rx, PD2NBE, JO21EU, 263, -6
2025-08-15_19:58:26, 2m, 144176069, FT8, G4LPP, JO02SS, 223, Rx, M0SLY, IO93VS, 223, -3
2025-08-15_19:58:26, 2m, 144175476, FT8, G4LPP, JO02SS, 223, Rx, M0XVF, IO94EQ77, 223, -13
2025-08-15_19:59:26, 2m, 144175901, FT8, G4LPP, JO02SS, 223, Rx, PD2NBE, JO21EU, 263, 25
2025-08-15_19:59:26, 2m, 144175846, FT8, G4SWX, JO02RF, 223, Rx, PD2NBE, JO21EU, 263, 15
2025-08-15_19:58:59, 2m, 144175241, FT8, G4KPZ, IO92WK, 223, Rx, G0VXM, IO93IR61, 223, -16
2025-08-15_19:59:56, 2m, 144175393, FT8, G8DJF, IO91PO, 223, Rx, M1SLH, IO91IQ93, 223, 11
2025-08-15_20:00:26, 2m, 144175222, FT8, G4DCV, IO91OF, 223, Rx, M1SLH, IO91IQ93, 223, -9
2025-08-15_19:58:26, 2m, 144175455, FT8, G8IXK, IO91SV, 223, Rx, M0XVF, IO94EQ77, 223, -7
2025-08-15_19:58:56, 2m, 144175980, FT8, G8IXK, IO91SV, 223, Rx, M0SLY, IO93VS, 223, -7
2025-08-15_19:59:56, 2m, 144175307, FT8, G8IXK, IO91SV, 223, Rx, M1SLH, IO91IQ93, 223, -10
2025-08-15_19:57:28, 2m, 144175354, FT8, G8SEI, IO92FO01KD, 223, Rx, M0XVF, IO94EQ77, 223, -16
2025-08-15_19:58:28, 2m, 144175871, FT8, G8SEI, IO92FO01KD, 223, Rx, M0SLY, IO93VS, 223, -2
2025-08-15_19:58:56, 2m, 144175551, FT8, M0BAA, JO01NC, 223, Rx, PD7JV, JO21EW, 263, -14
2025-08-15_19:58:56, 2m, 144174960, FT8, M0BAA, JO01NC, 223, Rx, ON8NL, JO21LG, 209, -14
2025-08-15_19:59:26, 2m, 144175783, FT8, M0BAA, JO01NC, 223, Rx, PD2NBE, JO21EU, 263, 9
2025-08-15_19:57:29, 2m, 144174550, FT8, G4RRA, IO80BS81, 223, Rx, G0VXM, IO93IR61, 223, -7
2025-08-15_19:58:00, 2m, 144174993, FT8, G4RRA, IO80BS81, 223, Rx, M0XVF, IO94EQ77, 223, -18
2025-08-15_19:58:29, 2m, 144175508, FT8, G4RRA, IO80BS81, 223, Rx, M0SLY, IO93VS, 223, -7
2025-08-15_19:59:59, 2m, 144174800, FT8, G4RRA, IO80BS81, 223, Rx, M1SLH, IO91IQ93, 223, -11
